"Token", "ShortName", "Series", "CompanyName", "ticksize", "Lotsize", "DateOfListing", "DateOfDeListing", "IssuePrice", "FaceValue", "ISINCode", "52WeeksHigh", "52WeeksLow", "LifeTimeHigh", "LifeTimeLow", "HighDate", "LowDate", "Symbol", "InstrumentType", "PermittedToTrade", "IssueCapital", "WarningPercent", "FreezePercent", "CreditRating", "IssueRate", "IssueStartDate", "InterestPaymentDate", "IssueMaturityDate", "BoardLotQty", "Name", "ListingDate", "ExpulsionDate", "ReAdmissionDate", "RecordDate", "ExpiryDate", "NoDeliveryStartDate", "NoDeliveryEndDate", "MFill", "AON", "ParticipantInMarketIndex", "BookClsStartDate", "BookClsEndDate", "EGM", "AGM", "Interest", "Bonus", "Rights", "Dividends", "LocalUpdateDateTime", "DeleteFlag", "Remarks", "NormalMarketStatus", "OddLotMarketStatus", "SpotMarketStatus", "AuctionMarketStatus", "NormalMarketEligibility", "OddLotlMarketEligibility", "SpotMarketEligibility", "AuctionlMarketEligibility", "MarginPercentage", "ExchangeCode"
"14547","HINVEN","EQ","NXTDIGITAL LIMITED",0.01,1,"","",0,10,"INE353A01023",526,62.4,813.41,10.62,"","","",0,0,0,127.4,104.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NXTDIGITAL"
"1455","HILLTD","EQ","HIL LIMITED",0.01,1,"","",0,10,"INE557A01011",4150,2202.1,6758.05,2.5,"","","",0,0,0,3251.45,2167.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HIL"
"14552","PHOMIL","EQ","PHOENIX MILLS LTD",0.01,1,"","",0,2,"INE211B01039",1624,955.35,1624,44.25,"","","",0,0,0,1540.65,1027.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PHOENIXLTD"
"14557","AROGRA","EQ","ARO GRANITE INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE210C01013",65,35,97.9,14.65,"","","",0,0,0,47.55,31.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AROGRANITE"
"14562","ZENITH","EQ","ZENITH STEEL PIPES IND LTD",0.01,1,"","",0,10,"INE318D01020",12.7,2.1,66.08,0.25,"","","",0,0,0,5.5,3.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ZENITHSTL"
"14567","BFUTI","EQ","BF UTILITIES LIMITED",0.01,1,"","",0,5,"INE243D01012",490,262.5,3075,110,"","","",0,0,0,388.5,259,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BFUTILITIE"
"14568","TQF23C","GS","TBILL 91 Day  15JU23",0.01,1,"","",0,100,"IN002022X502",0,0,0,0,"","","",0,0,0,0,0,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D150623"
"14569","THI23B","GS","TBILL 182 Day 14SP23",0.01,1,"","",0,100,"IN002022Y518",0,0,0,0,"","","",0,0,0,0,0,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D140923"
"14572","GARSHI","EQ","GLOBAL OFFSHORE SERVICES LTD",0.01,1,"","",0,10,"INE446C01013",10.85,2.65,862.4,2,"","","",0,0,0,8.2,7.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GLOBOFFS"
"14573","TYC24B","GS","TBILL 364 Day 14MR24",0.01,1,"","",0,100,"IN002022Z507",0,0,0,0,"","","",0,0,0,0,0,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D140324"
"14574","MCORAY","SM","MCON RASAYAN INDIA LIMITED",0.01,1,"","",0,10,"INE0O4M01019",0,0,96.25,45.4,"","","",0,0,0,99.95,81.85,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MCON"
"14582","SREERA","EQ","SREE RAYALASEEMA HI-STRENGTH H",0.01,1,"","",0,10,"INE917H01012",951.9,365.1,951.9,10.8,"","","",0,0,0,611.2,407.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SRHHYPOLTD"
"14584","ICIPSU","EQ","ICICI PRUDEN NIF PSU BANK ETF",0.01,1,"","",0,10,"INF109KC10S8",42.7,35.34,42.7,35.34,"","","",0,0,0,45.27,30.18,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","PSUBANKICI"
"14587","SRERH","EQ","SRHHL INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE724B01023",6.3,2.6,18.6,0.35,"","","",0,0,0,5.5,4.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SRHHLINDST"
"14590","VELFIL","SM","VELS FILM INTERNATIONAL LTD",0.01,1,"","",0,10,"INE0I3H01019",0,0,113.8,93.15,"","","",0,0,0,128.4,85.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VELS"
"14592","FORHEA","EQ","FORTIS HEALTHCARE LIMITED",0.01,1,"","",0,10,"INE061F01013",325,219.75,325,61.5,"","","",0,0,0,318.05,212.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FORTIS"
"14597","ALPHAG","EQ","ALPHAGEO (INDIA)LTD",0.01,1,"","",0,10,"INE137C01018",369.7,198.25,1147,21.4,"","","",0,0,0,271,180.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALPHAGEO"
"14598","SGBT63","GB","2.50% SOV. GOLD BOND 14 Mar 31",0.01,1,"","",0,5611,"IN0020220169",0,0,5869.99,5500,"","","",0,0,0,6327.71,5177.22,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SGBMAR31IV"
"14599","GLOSUR","EQ","GLOBAL SURFACES LIMITED",0.01,1,"","",0,10,"INE0JSX01015",208,151.1,208,151.1,"","","",0,0,0,233.2,155.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GSLSU"
"14602","WEBENE","EQ","WEBSOL ENERGY SYSTEM LIMITED",0.01,1,"","",0,10,"INE855C01015",141,62.75,423.53,3.75,"","","",0,0,0,85.75,77.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WEBELSOLAR"
"14607","TGBBAN","EQ","TGB BANQUETS AND HOTELS LTD",0.01,1,"","",0,10,"INE797H01018",14.6,7.7,196,1.9,"","","",0,0,0,9.8,8.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TGBHOTELS"
"1461","IBP","EQ","IBP CO LTD",0.01,1,"","",0,10,"INE261A01010",571.7,307,990,78.15,"","","",0,0,0,612.4,408.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBP"
"14612","SIMSUG","EQ","SIMBHAOLI SUGARS LTD",0.01,1,"","",0,10,"INE748T01016",41.45,17.8,61.45,3.55,"","","",0,0,0,30.35,20.25,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SIMBHALS"
"14613","QUAFOI","SM","QUALITY FOILS INDIA LIMITED",0.01,1,"","",0,10,"INE0O1M01015",0,0,105.75,80.4,"","","",0,0,0,121.3,80.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","QFIL"
"14618","CHECH","EQ","CHEMBOND CHEMICALS LTD",0.01,1,"","",0,5,"INE995D01025",308.85,153,308.85,120,"","","",0,0,0,327.6,218.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CHEMBOND"
"14621","MRIPHA","BE","ANKUR DRUGS & PHARMA LTD",0.01,1,"","",0,10,"INE238D01012",20.25,3.65,484.8,3.65,"","","",0,0,0,3.8,3.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ANKURDRUGS"
"14631","HILMET","BE","HILTON METAL FORGING LIMITED",0.01,1,"","",0,10,"INE788H01017",123,33.14,123,5.83,"","","",0,0,0,125.6,113.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HILTON"
"14639","BINCEM","EQ","BINANI CEMENT LTD",0.01,1,"","",0,10,"INE042H01019",109,75.5,137.95,23.3,"","","",0,0,0,108.6,72.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BINANICEM"
"14644","MICELE","EQ","MIC ELECTRONICS LIMITED",0.01,1,"","",0,2,"INE287C01037",19.45,10.85,217,0.35,"","","",0,0,0,13.6,11.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MICEL"
"14649","FRATE2","EQ","FRANKLIN TEMPLETON GROWTH OPTI",0.01,1,"","",0,10,"INF090I01015",12.3,9,23.3,8.6,"","","",0,0,0,13.35,10.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FTCSF3YGRO"
"1465","ACCSHI","EQ","ACCURACY SHIPPING LIMITED",0.01,1,"","",0,1,"INE648Z01023",30.3,12.35,30.3,1.24,"","","",0,0,0,20.2,13.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ACCURACY"
"14653","FRATE4","EQ","FRANKLIN TEMPLETON GROW OPT 5",0.01,1,"","",0,10,"INF090I01031",14,11.05,34.95,7.5,"","","",0,0,0,15.05,12.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FTCSF5YGRO"
"14655","FRATE3","EQ","FRANKLIN TEMPLETON ANN DIV 5",0.01,1,"","",0,10,"INF090I01049",12.6,10.25,20.05,7,"","","",0,0,0,12.2,10,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FTCSF5YDIV"
"14657","INSEC","EQ","INSECTICIDES INDIA LTD",0.01,1,"","",0,10,"INE070I01018",792,419.85,792,11.69,"","","",0,0,0,596.55,397.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","INSECTICID"
"14664","TQF23D","TB","TBILL 91 Day  23JU23",0.01,1,"","",0,100,"IN002022X510",0,0,0,0,"","","",0,0,0,103.79,93.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","91D230623"
"14665","MCHOLD","BE","MCDOWELL HOLDINGS LIMITED",0.01,1,"","",0,10,"INE836H01014",193.2,29.25,426.65,10.5,"","","",0,0,0,72.15,65.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MCDHOLDING"
"14667","KMSUG","EQ","K M SUGAR MILLS LTD",0.01,1,"","",0,2,"INE157H01023",44.95,22.7,44.95,0.9,"","","",0,0,0,34.7,23.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KMSUGAR"
"14668","THI23C","TB","TBILL 182 Day 22SP23",0.01,1,"","",0,100,"IN002022Y526",0,0,0,0,"","","",0,0,0,101.54,91.87,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D220923"
"14669","TYC24C","TB","TBILL 364 Day 22MR24",0.01,1,"","",0,100,"IN002022Z515",0,0,0,0,"","","",0,0,0,97.6,88.31,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D220324"
"1467","AKZNOB","EQ","AKZO NOBEL INDIA LIMITED",0.01,1,"","",0,10,"INE133A01011",2400,1687.6,2530,49,"","","",0,0,0,2708.1,1805.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AKZOINDIA"
"14672","NAVFLU","EQ","NAVIN FLUORINE INTERNATIONAL L",0.01,1,"","",0,2,"INE048G01026",4848.35,3432.85,4848.35,14.8,"","","",0,0,0,4898.4,4007.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NAVINFLUOR"
"14673","INHN20","AA","INDIABULLS HOUSING FIN 9.25",0.01,1,"","",0,1000,"INE148I07NS4",0,0,1140,800,"","","",0,0,0,1368,912,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14677","GUJAPO","EQ","GUJARAT APOLLO INDUSTRIES LTD",0.01,1,"","",0,10,"INE826C01016",276.9,178,309.8,19.27,"","","",0,0,0,239.4,159.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GUJAPOLLO"
"14678","INHN21","AB","INDIABULLS HOUSING FIN 9.65",0.01,1,"","",0,1000,"INE148I07NT2",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14683","INHN22","AC","INDIABULLS HOUSING FIN 9.25",0.01,1,"","",0,1000,"INE148I07OF9",0,0,1198.8,855,"","","",0,0,0,1128,752,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14687","GOACAR","EQ","GOA CARBON LIMITED",0.01,1,"","",0,10,"INE426D01013",682.8,320,1215,36.6,"","","",0,0,0,527.9,431.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","GOACARBON"
"14688","INHN23","AD","INDIABULLS HOUSING FIN 23MR25",0.01,1,"","",0,1000,"INE148I07OE2",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14692","INHN24","AG","INDIABULLS HOUSING FIN 23MR25",0.01,1,"","",0,1000,"INE148I07OD4",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14696","INHN27","AJ","INDIABULLS HOUSING FIN 23MR26",0.01,1,"","",0,1000,"INE148I07NY2",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14697","KALRAI","EQ","KALINDEE RAIL NIRMAN (ENGINEER",0.01,1,"","",0,10,"INE178D01010",151.75,94.2,600,44.1,"","","",0,0,0,123.2,82.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KALINDEE"
"14702","NAGEXP","EQ","NAGREEKA EXPORTS LTD",0.01,1,"","",0,5,"INE123B01028",77.4,28.3,174,2.25,"","","",0,0,0,41.2,27.5,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NAGREEKEXP"
"14704","INHN28","AK","INDIABULLS HOUSING FIN 9.65",0.01,1,"","",0,1000,"INE148I07NW6",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14707","TIMTEC","EQ","TIME TECHNOPLAST LIMITED",0.01,1,"","",0,1,"INE508G01029",125.9,69.4,232.8,17.55,"","","",0,0,0,100.3,66.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TIMETECHNO"
"14710","INHN29","AL","INDIABULLS HOUSING FIN 10.15",0.01,1,"","",0,1000,"INE148I07OH5",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14712","HTMGLO","EQ","HINDUJA GLOBAL SOLUTIONS LIMIT",0.01,1,"","",0,10,"INE170I01016",1698.6,846,1960,46.5,"","","",0,0,0,1284.3,856.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","HGS"
"14714","INHN30","AM","INDIABULLS HOUSING FIN 9.25",0.01,1,"","",0,1000,"INE148I07NX4",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14718","INHN31","AN","INDIABULLS HOUSING FIN 9.71",0.01,1,"","",0,1000,"INE148I07NV8",0,0,999,805.1,"","","",0,0,0,1134,756,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14720","INHN25","AH","INDIABULLS HOUSING FIN 9.9",0.01,1,"","",0,1000,"INE148I07OB8",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14721","INHN26","AI","INDIABULLS HOUSING FIN 9.48",0.01,1,"","",0,1000,"INE148I07NZ9",0,0,0,0,"","","",0,0,0,1200,800,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IBULHSGFIN"
"14725","NIRAGR","ST","NIRMAN AGRI GENTICS LIMITED",0.01,1,"","",0,10,"INE0OK701014",0,0,107.1,67.7,"","","",0,0,0,71.05,64.35,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NIRMAN"
"14727","NETFLI","EQ","NETFLIER FINCO LIMITED",0.01,1,"","",0,10,"INE068I01012",70.15,9.7,76.35,9.7,"","","",0,0,0,12.8,8.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NETFINCO"
"14732","DLFLIM","EQ","DLF LIMITED",0.01,1,"","",0,2,"INE271C01023",418.5,294.7,1225,72.35,"","","",0,0,0,447.2,365.9,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DLF"
"14737","FTCPO1","EQ","F T CAPITAL PROTECTION GROWTH3",0.01,1,"","",0,10,"INF090I01056",15,9.05,100.95,8,"","","",0,0,0,14.45,11.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FTCPOF3YGR"
"14739","TECCHE","BE","TECIL CHEM AND HYDRO POWE",0.01,1,"","",0,10,"INE014B01011",7.5,2,37,1.55,"","","",0,0,0,1.5,0.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TECILCHEM"
"14741","FTCPO3","EQ","F T CAPITAL PROTECTION GROWTH5",0.01,1,"","",0,10,"INF090I01072",15.9,11.8,16.5,7.35,"","","",0,0,0,14.85,12.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FTCPOF5YGR"
"14742","AXISEN","EQ","AXIS S&P BSE SENSEX ETF",0.01,1,"","",0,10,"INF846K010Q0",62.3,57.2,62.3,57.2,"","","",0,0,0,71.98,47.99,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","AXSENSEX"
"14743","FTCPO4","EQ","F T CAPITAL PROTECTION ANNUAL5",0.01,1,"","",0,10,"INF090I01080",13.3,9.85,20.9,6.75,"","","",0,0,0,11.85,9.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","FTCPOF5YDV"
"14745","ADVHOT","EQ","ADVANI HOTELS & RESORTS (INDIA",0.01,1,"","",0,2,"INE199C01026",92.35,60.55,109.5,0.97,"","","",0,0,0,90.65,60.45,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADVANIHOTR"
"14757","WINYAR","BE","WINSOME YARNS LTD",0.01,1,"","",0,10,"INE784B01035",1.3,0.1,51,0.05,"","","",0,0,0,0.2,0.1,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WINSOME"
"1476","IDBI","EQ","IDBI BANK LIMITED",0.01,1,"","",0,10,"INE008A01015",62,30.5,202.25,13.9,"","","",0,0,0,56.5,37.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IDBI"
"14761","NELLIM","EQ","NELCAST LIMITED",0.01,1,"","",0,2,"INE189I01024",131.9,50,131.9,3.17,"","","",0,0,0,113.55,75.75,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","NELCAST"
"14766","VISRET","EQ","V2 RETAIL LIMITED",0.01,1,"","",0,10,"INE945H01013",169,67.05,1020,6.1,"","","",0,0,0,97.1,64.8,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","V2RETAIL"
"14771","TARMAT","EQ","TARMAT LIMITED",0.01,1,"","",0,10,"INE924H01018",93.5,41.15,387,6,"","","",0,0,0,85.8,57.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","TARMAT"
"14786","MIR100","EQ","MIRAE ASSET NIF 100 VOL 30 ETF",0.01,1,"","",0,10,"INF769K01JU9",153.84,120,153.84,120,"","","",0,0,0,158.16,105.44,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MANV30F"
"14787","CELLAB","BE","CELESTIAL BIOLABS LIMITED",0.01,1,"","",0,10,"INE221I01017",6.65,1.8,104.9,1.75,"","","",0,0,0,1.8,1.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","CELESTIAL"
"14788","SUNADV","EQ","SUN PHARMA ADVANCED RESEARCH C",0.01,1,"","",0,1,"INE232I01014",295.5,162.1,593.96,35.17,"","","",0,0,0,228,152,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","SPARC"
"14793","MEGLTD","EQ","MEGASOFT LIMITED",0.01,1,"","",0,10,"INE933B01012",60,20.7,137.26,3.21,"","","",0,0,0,33.75,22.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","MEGASOFT"
"1480","RUDENT","EQ","RUDRABHISHEK ENTERPRISES LTD",0.01,1,"","",0,10,"INE364Z01019",234.35,130,280,20.6,"","","",0,0,0,192,128,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","REPL"
"14808","SOUAS","EQ","SOUTH ASIAN PETROCHEM LTD",0.01,1,"","",0,10,"INE801C01019",17.85,10.2,40.05,5.5,"","","",0,0,0,17.4,11.6,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","S"
"14813","ALLDIG","EQ","ALLIED DIGITAL SERVICES LIMITE",0.01,1,"","",0,5,"INE102I01027",165.5,71.55,564.05,7.35,"","","",0,0,0,102.3,68.2,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ADSL"
"14818","EVESYS","EQ","EVERONN EDUCATION LIMITED",0.01,1,"","",0,10,"INE678H01010",36.3,9.7,1235.5,9.7,"","","",0,0,0,13.35,10.95,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","EVERONN"
"1482","IFBAGR","EQ","IFB AGRO INDUSTRIES LTD",0.01,1,"","",0,10,"INE076C01018",716,413.6,948,1.75,"","","",0,0,0,593.25,395.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IFBAGRO"
"14827","ALCLIM","BE","ALCHEMIST LIMITED",0.01,1,"","",0,10,"INE964B01033",11.45,0.7,278,0.6,"","","",0,0,0,3.3,3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALCHEM"
"14828","WSINDU","EQ","WS INDUSTRIES (INDIA) LTD",0.01,1,"","",0,10,"INE100D01014",41.4,11.4,146.5,0.5,"","","",0,0,0,45.6,41.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","WSI"
"14838","DECCEM","EQ","DECCAN CEMENTS LTD",0.01,1,"","",0,5,"INE583C01021",634,390.05,846.75,7.05,"","","",0,0,0,540.5,360.4,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","DECCANCE"
"14843","MAXWEL","EQ","VIP CLOTHING LIMITED",0.01,1,"","",0,2,"INE450G01024",57.65,20.6,101.2,3.4,"","","",0,0,0,52.55,35.05,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","VIPCLOTHNG"
"14848","ALPALA","EQ","ALPA LABORATORIES LIMITED",0.01,1,"","",0,10,"INE385I01010",89.7,47.35,108.8,5.1,"","","",0,0,0,70,46.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ALPA"
"1485","IFBIND","EQ","IFB INDUSTRIES LIMITED",0.01,1,"","",0,10,"INE559A01017",1129.95,698,1546.95,0.65,"","","",0,0,0,994.65,663.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IFBIND"
"14853","OMALIM","EQ","OMAXE LIMITED",0.01,1,"","",0,10,"INE800H01010",114.75,45.2,487.5,31.84,"","","",0,0,0,62.5,41.7,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","OMAXE"
"14858","KOTGOL","EQ","KOTAK  GOLD ETF",0.01,1,"","",0,10,"INF174KA1HJ8",52.79,39.2,52.79,7.32,"","","",0,0,0,61.92,41.28,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","KOTAKGOLD"
"14862","BRIRE1","ST","BRIGHT SOLAR LIMITED RE",0.01,1,"","",0,10,"INE684Z20010",0,0,0.2,0.05,"","","",0,0,0,0.25,0.15,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","BRIGHT-RE"
"14865","IVRPRI","EQ","IVRCL Assets & Holdings Limite",0.01,1,"","",0,10,"INE414I01018",60,20.6,339.8,16.07,"","","",0,0,0,41.5,34,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","IVRCLAH"
"14872","UDAINF","BE","UDAYSHIVAKUMAR INFRA LIMITED",0.01,1,"","",0,10,"INE0N0Y01013",35.25,29.15,35.25,29.15,"","","",0,0,0,33.45,30.3,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","USK"
"14885","THI23D","TB","TBILL 182 Day 29SP23",0.01,1,"","",0,100,"IN002022Y534",0,0,0,0,"","","",0,0,0,101.53,91.86,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","182D290923"
"14886","TYC24D","TB","TBILL 364 Day 29MR24",0.01,1,"","",0,100,"IN002022Z523",0,0,0,0,"","","",0,0,0,97.98,88.65,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","364D290324"
"14889","ASIGRA","EQ","ASIAN GRANITO INDIA LIMITED",0.01,1,"","",0,10,"INE022I01019",104.8,34.05,390.75,7.59,"","","",0,0,0,48.75,32.55,"",0,"","","",0,"","","","","","","","","","","","","","","","","","","","","","","0",0,0,0,"","","","","","ASIANTILES"
